dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Mentha arvensis L.	2927192	2927192	Mentha arvensis L.	Mentha arvensis L.	2927192	accepted	Mentha arvensis L.	292239	exact_match	Mentha arvensis	http://www.wikidata.org/entity/Q160585	292239			ok_auto
Mentha aquatica L.	2927208	2927208	Mentha aquatica L.	Mentha aquatica L.	2927208	accepted	Mentha aquatica L.	190902	exact_match	Mentha aquatica	http://www.wikidata.org/entity/Q161232	190902			ok_auto
Dracocephalum moldavica L.	2927222	2927222	Dracocephalum moldavica L.	Dracocephalum moldavica L.	2927222	accepted	Dracocephalum moldavica L., 1753	39296	exact_match	Dracocephalum moldavica	http://www.wikidata.org/entity/Q163045	39296			ok_auto
Stachys arvensis (L.) L.	2927229	2927229	Stachys arvensis (L.) L.	Stachys arvensis (L.) L.	2927229	accepted	Stachys arvensis L.	194207	exact_match	Stachys arvensis	http://www.wikidata.org/entity/Q162811	194207			ok_auto
Stachys byzantina K.Koch	2927230	2927230	Stachys byzantina K.Koch	Stachys byzantina K.Koch	2927230	accepted	Stachys byzantina K.Koch	180010	exact_match	Stachys byzantina	http://www.wikidata.org/entity/Q2034131	180010			ok_auto
Stachys annua (L.) L.	2927235	2927235	Stachys annua (L.) L.	Stachys annua (L.) L.	2927235	accepted	Stachys annua (L.) L.	1391948	exact_match	Stachys annua	http://www.wikidata.org/entity/Q159581	1391948			ok_auto
Stachys palustris L.	2927245	2927245	Stachys palustris L.	Stachys palustris L.	2927245	accepted	Stachys palustris L.	1060938	exact_match	Stachys palustris	http://www.wikidata.org/entity/Q158392	1060938			ok_auto
Betonica grandiflora Stephan ex Willd.	2927264	3905825	Betonica macrantha K.Koch	Betonica macrantha K.Koch	3905825	accepted	Betonica macrantha K.Koch	53172	exact_match	Betonica macrantha	http://www.wikidata.org/entity/Q15348437	53172	http://www.wikidata.org/entity/Q15348437	3905825	ok_auto
Betonica officinalis L.	2927280	2927280	Betonica officinalis L.	Betonica officinalis L.	2927280	accepted	Betonica officinalis L., 1753	53173	exact_match	Betonica officinalis	http://www.wikidata.org/entity/Q21872006	53173			ok_auto
Stachys sylvatica L.	2927282	2927282	Stachys sylvatica L.	Stachys sylvatica L.	2927282	accepted	Stachys sylvatica L.	53175	exact_match	Stachys sylvatica	http://www.wikidata.org/entity/Q157422	53175			ok_auto
Stachys cretica L.	2927296	2927296	Stachys cretica L.	Stachys cretica L.	2927296	accepted	Stachys cretica L.	194217	exact_match	Stachys cretica	http://www.wikidata.org/entity/Q4516381	194217			ok_auto
Stachys germanica L.	2927297	2927297	Stachys germanica L.	Stachys germanica L.	2927297	accepted	Stachys germanica L.	876252	exact_match	Stachys germanica	http://www.wikidata.org/entity/Q159842	876252			ok_auto
Stachys recta L.	2927298	2927298	Stachys recta L.	Stachys recta L.	2927298	accepted	Stachys recta L.	53174	exact_match	Stachys recta	http://www.wikidata.org/entity/Q163769	53174			ok_auto
Cuscuta suaveolens Ser.	2927484	2927484	Cuscuta suaveolens Ser.	Cuscuta suaveolens Ser.	2927484	accepted	Cuscuta suaveolens Ser.	437306	exact_match	Cuscuta suaveolens	http://www.wikidata.org/entity/Q1072846	437306			ok_auto
Cuscuta gronovii Willd. ex Schult.	2927492	7694392	Cuscuta gronovii Willd.	Cuscuta gronovii Willd. ex Schult.	2927492	homotypic synonym	Cuscuta gronovii Willd. ex Schult.	35886	exact_match	Cuscuta gronovii	http://www.wikidata.org/entity/Q1547364	35886			ok_auto
Cuscuta europaea L.	2927493	2927493	Cuscuta europaea L.	Cuscuta europaea L.	2927493	accepted	Cuscuta europaea L.	41803	exact_match	Cuscuta europaea	http://www.wikidata.org/entity/Q1135944	41803			ok_auto
Cuscuta epithymum (L.) L.	2927518	2927518	Cuscuta epithymum (L.) L.	Cuscuta epithymum (L.) L.	2927518	accepted	Cuscuta epithymum (L.) L.	186058	exact_match	Cuscuta epithymum	http://www.wikidata.org/entity/Q1479326	186058			ok_auto
Cuscuta epilinum Weihe	2927530	2927530	Cuscuta epilinum Weihe	Cuscuta epilinum Weihe	2927530	accepted	Cuscuta epilinum Weihe	186060	exact_match	Cuscuta epilinum	http://www.wikidata.org/entity/Q941907	186060			ok_auto
Navarretia leucocephala Benth.	2927680	2927680	Navarretia leucocephala Benth.	Navarretia leucocephala Benth.	2927680	accepted	Navarretia leucocephala Benth.	53765	exact_match	Navarretia leucocephala	http://www.wikidata.org/entity/Q6982144	53765			ok_auto
Navarretia squarrosa (Eschsch.) Hook. & Arn.	2927684	2927684	Navarretia squarrosa (Eschsch.) Hook. & Arn.	Navarretia squarrosa (Eschsch.) Hook. & Arn.	2927684	accepted	Navarretia squarrosa (Eschsch.) Hook. & Arn.	53776	exact_match	Navarretia squarrosa	http://www.wikidata.org/entity/Q2368852	53776			ok_auto
Phlox drummondii Hook.	2927723	2927723	Phlox drummondii Hook.	Phlox drummondii Hook.	2927723	accepted	Phlox drummondii Hook.	103529	exact_match	Phlox drummondii	http://www.wikidata.org/entity/Q164835	103529			ok_auto
Phlox subulata L.	2927727	2927727	Phlox subulata L.	Phlox subulata L.	2927727	accepted	Phlox subulata L.	103544	exact_match	Phlox subulata	http://www.wikidata.org/entity/Q1045366	103544			ok_auto
Phlox paniculata L.	2927744	2927744	Phlox paniculata L.	Phlox paniculata L.	2927744	accepted	Phlox paniculata L.	103537	exact_match	Phlox paniculata	http://www.wikidata.org/entity/Q164553	103537			ok_auto
Polemonium reptans L.	2927849	2927849	Polemonium reptans L.	Polemonium reptans L.	2927849	accepted	Polemonium reptans L.	13640	exact_match	Polemonium reptans	http://www.wikidata.org/entity/Q648261	13640			ok_auto
Polemonium caeruleum L.	2927850	2927850	Polemonium caeruleum L.	Polemonium caeruleum L.	2927850	accepted	Polemonium caeruleum L.	174663	exact_match	Polemonium caeruleum	http://www.wikidata.org/entity/Q162779	174663			ok_auto
Nemophila menziesii Hook. & Arn.	2928026	2928026	Nemophila menziesii Hook. & Arn.	Nemophila menziesii Hook. & Arn.	2928026	accepted	Nemophila menziesii Hook. & Arn.	79376	exact_match	Nemophila menziesii	http://www.wikidata.org/entity/Q4838435	79376			ok_auto
Phacelia tanacetifolia Benth.	2928226	2928226	Phacelia tanacetifolia Benth.	Phacelia tanacetifolia Benth.	2928226	accepted	Phacelia tanacetifolia Benth.	94424	exact_match	Phacelia tanacetifolia	http://www.wikidata.org/entity/Q158942	94424			ok_auto
Phacelia campanularia A.Gray	2928238	2928238	Phacelia campanularia A.Gray	Phacelia campanularia A.Gray	2928238	accepted	Phacelia campanularia A.Gray	79382	exact_match	Phacelia campanularia	http://www.wikidata.org/entity/Q161340	79382			ok_auto
Hydrophyllum virginianum L.	2928281	2928281	Hydrophyllum virginianum L.	Hydrophyllum virginianum L.	2928281	accepted	Hydrophyllum virginianum L.	4134	exact_match	Hydrophyllum virginianum	http://www.wikidata.org/entity/Q5955321	4134			ok_auto
Convolvulus arvensis L.	2928390	2928390	Convolvulus arvensis L.	Convolvulus arvensis L.	2928390	accepted	Convolvulus arvensis L.	4123	exact_match	Convolvulus arvensis	http://www.wikidata.org/entity/Q111346	4123			ok_auto
Calystegia sepium (L.) R.Br.	2928441	2928441	Calystegia sepium (L.) R.Br.	Calystegia sepium (L.) R.Br.	2928441	accepted	Calystegia sepium (L.) R.Br.	47519	exact_match	Calystegia sepium	http://www.wikidata.org/entity/Q161704	47519			ok_auto
Calystegia silvatica (Kit.) Griseb.	2928446	2928446	Calystegia silvatica (Kit.) Griseb.	Calystegia silvatica (Kit.) Griseb.	2928446	accepted	Calystegia silvatica (Kit.) Griseb.	267568	exact_match	Calystegia silvatica	http://www.wikidata.org/entity/Q159977	267568			ok_auto
Ipomoea hederacea Jacq.	2928538	2928538	Ipomoea hederacea Jacq.	Ipomoea hederacea Jacq.	2928538	accepted	Ipomoea hederacea Jacq., 1787	43178	exact_match	Ipomoea hederacea	http://www.wikidata.org/entity/Q159795	43178			ok_auto
Ipomoea triloba L.	2928547	2928547	Ipomoea triloba L.	Ipomoea triloba L.	2928547	accepted	Ipomoea triloba L., 1753	35885	exact_match	Ipomoea triloba	http://www.wikidata.org/entity/Q312347	35885			ok_auto
Ipomoea coccinea L.	2928560	2928560	Ipomoea coccinea L.	Ipomoea coccinea L.	2928560	accepted	Ipomoea coccinea L., 1753	28523	exact_match	Ipomoea coccinea	http://www.wikidata.org/entity/Q1816980	28523			ok_auto
Ipomoea purpurea (L.) Roth	2928576	2928576	Ipomoea purpurea (L.) Roth	Ipomoea purpurea (L.) Roth	2928576	accepted	Ipomoea purpurea (L.) Roth, 1787	4121	exact_match	Ipomoea purpurea	http://www.wikidata.org/entity/Q1630964	4121			ok_auto
Ipomoea lacunosa L.	2928584	2928584	Ipomoea lacunosa L.	Ipomoea lacunosa L.	2928584	accepted	Ipomoea lacunosa L., 1753	89647	exact_match	Ipomoea lacunosa	http://www.wikidata.org/entity/Q6065262	89647			ok_auto
Ipomoea tricolor Cav.	2928589	2928589	Ipomoea tricolor Cav.	Ipomoea tricolor Cav.	2928589	accepted	Ipomoea tricolor Cav., 1795	89664	exact_match	Ipomoea tricolor	http://www.wikidata.org/entity/Q159698	89664			ok_auto
Datura metel L.	2928747	2928747	Datura metel L.	Datura metel L.	2928747	accepted	Datura metel L.	35625	exact_match	Datura metel	http://www.wikidata.org/entity/Q715019	35625			ok_auto
Datura stramonium L.	2928751	2928751	Datura stramonium L.	Datura stramonium L.	2928751	accepted	Datura stramonium L.	4076	exact_match	Datura stramonium	http://www.wikidata.org/entity/Q30959	4076			ok_auto
Nicotiana paniculata L.	2928760	2928760	Nicotiana paniculata L.	Nicotiana paniculata L.	2928760	accepted	Nicotiana paniculata L.	62141	exact_match	Nicotiana paniculata	http://www.wikidata.org/entity/Q1987305	62141			ok_auto
Nicotiana alata Link & Otto	2928761	2928761	Nicotiana alata Link & Otto	Nicotiana alata Link & Otto	2928761	accepted	Nicotiana alata Link & Otto	4087	exact_match	Nicotiana alata	http://www.wikidata.org/entity/Q924207	4087			ok_auto
Nicotiana suaveolens Lehm.	2928764	2928764	Nicotiana suaveolens Lehm.	Nicotiana suaveolens Lehm.	2928764	accepted	Nicotiana suaveolens Lehm.	200320	exact_match	Nicotiana suaveolens	http://www.wikidata.org/entity/Q10475346	200320			ok_auto
Nicotiana tabacum L.	2928774	2928774	Nicotiana tabacum L.	Nicotiana tabacum L.	2928774	accepted	Nicotiana tabacum L.	4097	exact_match	Nicotiana tabacum	http://www.wikidata.org/entity/Q181095	4097	http://www.wikidata.org/entity/Q181095	2928774	ok_auto
Nicotiana rustica L.	2928775	2928775	Nicotiana rustica L.	Nicotiana rustica L.	2928775	accepted	Nicotiana rustica L.	4093	exact_match	Nicotiana rustica	http://www.wikidata.org/entity/Q602633	4093			ok_auto
Nicotiana glauca Graham	2928783	2928783	Nicotiana glauca Graham	Nicotiana glauca Graham	2928783	accepted	Nicotiana glauca Graham	4090	exact_match	Nicotiana glauca	http://www.wikidata.org/entity/Q882908	4090			ok_auto
Lycium chinense Mill.	2928809	2928809	Lycium chinense Mill.	Lycium chinense Mill.	2928809	accepted	Lycium chinense Mill., 1768	112883	exact_match	Lycium chinense	http://www.wikidata.org/entity/Q141303	112883			ok_auto
Lycium barbarum L.	2928835	2928835	Lycium barbarum L.	Lycium barbarum L.	2928835	accepted	Lycium barbarum L., 1753	112863	exact_match	Lycium barbarum	http://www.wikidata.org/entity/Q196332	112863			ok_auto
Petunia integrifolia (Hook.) Schinz & Thell.	2928861	2928861	Petunia integrifolia (Hook.) Schinz & Thell.	Petunia integrifolia (Hook.) Schinz & Thell.	2928861	accepted	Petunia integrifolia (Hook.) Schinz & Thell., 1915	4103	exact_match	Petunia integrifolia	http://www.wikidata.org/entity/Q160825	4103			ok_auto
Hyoscyamus niger L.	2928978	2928978	Hyoscyamus niger L.	Hyoscyamus niger L.	2928978	accepted	Hyoscyamus niger L.	4079	exact_match	Hyoscyamus niger	http://www.wikidata.org/entity/Q161058	4079			ok_auto
Solanum villosum Mill.	2929505	2929505	Solanum villosum Mill.	Solanum villosum Mill.	2929505	accepted	Solanum villosum Mill., 1768	115671	exact_match	Solanum villosum	http://www.wikidata.org/entity/Q761924	115671			ok_auto
Solanum chenopodioides Lam.	2929710	2929710	Solanum chenopodioides Lam.	Solanum chenopodioides Lam.	2929710	accepted	Solanum chenopodioides Lam.	795972	exact_match	Solanum chenopodioides	http://www.wikidata.org/entity/Q15533861	795972			ok_auto
Solanum americanum Mill.	2930222	2930222	Solanum americanum Mill.	Solanum americanum Mill.	2930222	accepted	Solanum americanum Mill.	109975	exact_match	Solanum americanum	http://www.wikidata.org/entity/Q2729601	109975			ok_auto
Solanum tuberosum L.	2930262	2930262	Solanum tuberosum L.	Solanum tuberosum L.	2930262	accepted	Solanum tuberosum L.	4113	exact_match	Solanum tuberosum	http://www.wikidata.org/entity/Q10998	4113			ok_auto
Solanum laciniatum Aiton	2930439	2930439	Solanum laciniatum Aiton	Solanum laciniatum Aiton	2930439	accepted	Solanum laciniatum Aiton	45835	exact_match	Solanum laciniatum	http://www.wikidata.org/entity/Q151035	45835			ok_auto
Solanum melongena L.	2930617	2930617	Solanum melongena L.	Solanum melongena L.	2930617	accepted	Solanum melongena L., 1753	4111	exact_match	Solanum melongena	http://www.wikidata.org/entity/Q7540	4111			ok_auto
Solanum cornutum Lam.	2930930	2929800	Solanum angustifolium Houst. ex Mill.	Solanum rostratum Dunal	2930922	synonym	Solanum rostratum Dunal	45839	exact_match	Solanum rostratum	http://www.wikidata.org/entity/Q1788430	45839			ok_auto
Solanum physalifolium Rusby	2932144	2932144	Solanum physalifolium Rusby	Solanum physalifolium Rusby	2932144	accepted	Solanum physalifolium Rusby	45836	exact_match	Solanum physalifolium	http://www.wikidata.org/entity/Q3915541	45836			ok_auto
Solanum dulcamara L.	2932737	2932737	Solanum dulcamara L.	Solanum dulcamara L.	2932737	accepted	Solanum dulcamara L.	45834	exact_match	Solanum dulcamara	http://www.wikidata.org/entity/Q147707	45834			ok_auto
Solanum decipiens Opiz	2932872	2932872	Solanum decipiens Opiz	Solanum decipiens Opiz	2932872	accepted					http://www.wikidata.org/entity/Q15534587				no_match_incl_synonyms
Capsicum annuum L.	2932944	2932944	Capsicum annuum L.	Capsicum annuum L.	2932944	accepted	Capsicum annuum L., 1753	4072	exact_match	Capsicum annuum	http://www.wikidata.org/entity/Q1380	4072			ok_auto
Caragana arborescens Lam.	2943190	2943190	Caragana arborescens Lam.	Caragana arborescens Lam.	2943190	accepted	Caragana arborescens Lam.	20484	exact_match	Caragana arborescens	http://www.wikidata.org/entity/Q162124	20484			ok_auto
Gymnocladus dioicus (L.) K.Koch	2944215	2944215	Gymnocladus dioicus (L.) K.Koch	Gymnocladus dioicus (L.) K.Koch	2944215	accepted	Gymnocladus dioicus (L.) K.Koch	53883	exact_match	Gymnocladus dioicus	http://www.wikidata.org/entity/Q549418	53883			ok_auto
Cicer arietinum L.	2947311	2947311	Cicer arietinum L.	Cicer arietinum L.	2947311	accepted	Cicer arietinum L.	3827	exact_match	Cicer arietinum	http://www.wikidata.org/entity/Q81375	3827			ok_auto
Ulex minor Roth	2951968	2951968	Ulex minor Roth	Ulex minor Roth	2951968	accepted	Ulex minor Roth	183318	exact_match	Ulex minor	http://www.wikidata.org/entity/Q793774	183318			ok_auto
Ulex europaeus L.	2951984	2951984	Ulex europaeus L.	Ulex europaeus L.	2951984	accepted	Ulex europaeus L.	3902	exact_match	Ulex europaeus	http://www.wikidata.org/entity/Q161794	3902			ok_auto
Bituminaria bituminosa (L.) C.H.Stirt.	2952882	2952882	Bituminaria bituminosa (L.) C.H.Stirt.	Bituminaria bituminosa (L.) C.H.Stirt.	2952882	accepted	Bituminaria bituminosa (L.) C.H.Stirt., 1981	53836	exact_match	Bituminaria bituminosa	http://www.wikidata.org/entity/Q1251922	53836			ok_auto
Colutea ×media Willd.	2956441	2956441	Colutea ×media Willd.	Colutea ×media Willd.	2956441	accepted					http://www.wikidata.org/entity/Q11095099				no_match_incl_synonyms
Colutea orientalis Mill.	2956442	2956442	Colutea orientalis Mill.	Colutea orientalis Mill.	2956442	accepted					http://www.wikidata.org/entity/Q163713				no_match_incl_synonyms
Gleditsia triacanthos L.	2959443	2959443	Gleditsia triacanthos L.	Gleditsia triacanthos L.	2959443	accepted	Gleditsia triacanthos L.	54874	exact_match	Gleditsia triacanthos	http://www.wikidata.org/entity/Q157650	54874			ok_auto
Hedysarum hedysaroides (L.) Schinz & Thell.	2960823	2960823	Hedysarum hedysaroides (L.) Schinz & Thell.	Hedysarum hedysaroides (L.) Schinz & Thell.	2960823	accepted	Hedysarum hedysaroides (L.) Schinz & Thell.	669703	exact_match	Hedysarum hedysaroides	http://www.wikidata.org/entity/Q149869	669703			ok_auto
Lupinus luteus L.	2963817	2963817	Lupinus luteus L.	Lupinus luteus L.	2963817	accepted	Lupinus luteus L.	3873	exact_match	Lupinus luteus	http://www.wikidata.org/entity/Q159751	3873			ok_auto
Lupinus angustifolius L.	2964025	2964025	Lupinus angustifolius L.	Lupinus angustifolius L.	2964025	accepted	Lupinus angustifolius L.	3871	exact_match	Lupinus angustifolius	http://www.wikidata.org/entity/Q164148	3871			ok_auto
Lupinus ×regalis (Anon.) Bergmans	2964309	2964309	Lupinus ×regalis (Anon.) Bergmans	Lupinus ×regalis (Anon.) Bergmans	2964309	accepted					http://www.wikidata.org/entity/Q15469176				no_match_incl_synonyms
Lupinus polyphyllus Lindl.	2964355	2964355	Lupinus polyphyllus Lindl.	Lupinus polyphyllus Lindl.	2964355	accepted	Lupinus polyphyllus Lindl.	3874	exact_match	Lupinus polyphyllus	http://www.wikidata.org/entity/Q159737	3874			ok_auto
Lupinus perennis L.	2964435	2964435	Lupinus perennis L.	Lupinus perennis L.	2964435	accepted	Lupinus perennis L.	53236	exact_match	Lupinus perennis	http://www.wikidata.org/entity/Q2365593	53236			ok_auto
Medicago lupulina L.	2965201	2965201	Medicago lupulina L.	Medicago lupulina L.	2965201	accepted	Medicago lupulina L.	47085	exact_match	Medicago lupulina	http://www.wikidata.org/entity/Q157923	47085			ok_auto
Medicago laciniata (L.) Mill.	2965221	2965221	Medicago laciniata (L.) Mill.	Medicago laciniata (L.) Mill.	2965221	accepted	Medicago laciniata (L.) Mill.	70952	exact_match	Medicago laciniata	http://www.wikidata.org/entity/Q3737367	70952			ok_auto
Medicago truncatula Gaertn.	2965280	2965280	Medicago truncatula Gaertn.	Medicago truncatula Gaertn.	2965280	accepted	Medicago truncatula Gaertn.	3880	exact_match	Medicago truncatula	http://www.wikidata.org/entity/Q136894	3880			ok_auto
Medicago prostrata Jacq.	2965287	2965287	Medicago prostrata Jacq.	Medicago prostrata Jacq.	2965287	accepted	Medicago prostrata Jacq.	70967	exact_match	Medicago prostrata	http://www.wikidata.org/entity/Q12230842	70967			ok_auto
Medicago orbicularis (L.) Bartal.	2965299	2965299	Medicago orbicularis (L.) Bartal.	Medicago orbicularis (L.) Bartal.	2965299	accepted	Medicago orbicularis (L.) Bartal.	70962	exact_match	Medicago orbicularis	http://www.wikidata.org/entity/Q3085644	70962			ok_auto
Medicago ×varia Martyn	2965331	2965331	Medicago ×varia Martyn	Medicago schischkinii Sumnev.	2965437	synonym	Medicago schischkinii Sumnev.	1439909	exact_match	Medicago schischkinii	http://www.wikidata.org/entity/Q15434227	1439909			ok_auto
Medicago falcata L.	2965354	2965354	Medicago falcata L.	Medicago falcata L.	2965354	accepted	Medicago falcata L.	3878	exact_match	Medicago falcata	http://www.wikidata.org/entity/Q21976301	3878			ok_auto
Medicago intertexta (L.) Mill.	2965405	2965405	Medicago intertexta (L.) Mill.	Medicago intertexta (L.) Mill.	2965405	accepted	Medicago intertexta (L.) Mill.	70950	exact_match	Medicago intertexta	http://www.wikidata.org/entity/Q4116203	70950			ok_auto
Medicago praecox DC.	2965419	2965419	Medicago praecox DC.	Medicago praecox DC.	2965419	accepted	Medicago praecox DC.	70966	exact_match	Medicago praecox	http://www.wikidata.org/entity/Q3338623	70966			ok_auto
Medicago rigidula (L.) All.	2965438	2965438	Medicago rigidula (L.) All.	Medicago rigidula (L.) All.	2965438	accepted	Medicago rigidula (L.) All.	70970	exact_match	Medicago rigidula	http://www.wikidata.org/entity/Q9031052	70970			ok_auto
Medicago orthoceras (Kar. & Kir.) Trautv.	2965471	2965471	Medicago orthoceras (Kar. & Kir.) Trautv.	Medicago orthoceras (Kar. & Kir.) Trautv.	2965471	accepted	Medicago orthoceras (Kar. & Kir.) Trautv.	70963	exact_match	Medicago orthoceras	http://www.wikidata.org/entity/Q15434309	70963			ok_auto
Medicago arabica (L.) Huds.	2965527	2965527	Medicago arabica (L.) Huds.	Medicago arabica (L.) Huds.	2965527	accepted	Medicago arabica (L.) Huds.	70936	exact_match	Medicago arabica	http://www.wikidata.org/entity/Q159140	70936			ok_auto
Medicago polymorpha L.	2965531	2965531	Medicago polymorpha L.	Medicago polymorpha L.	2965531	accepted	Medicago polymorpha L.	47084	exact_match	Medicago polymorpha	http://www.wikidata.org/entity/Q164772	47084			ok_auto
Glycyrrhiza glabra L.	2965732	2965732	Glycyrrhiza glabra L.	Glycyrrhiza glabra L.	2965732	accepted	Glycyrrhiza glabra L.	49827	exact_match	Glycyrrhiza glabra	http://www.wikidata.org/entity/Q257106	49827			ok_auto
Apios americana Medik.	2966796	2966796	Apios americana Medik.	Apios americana Medik.	2966796	accepted	Apios americana Medik.	185702	exact_match	Apios americana	http://www.wikidata.org/entity/Q568933	185702			ok_auto
Melilotus indicus (L.) All.	2971016	2971016	Melilotus indicus (L.) All.	Melilotus indicus (L.) All.	2971016	accepted	Melilotus indicus (L.) All.	200951	exact_match	Melilotus indicus	http://www.wikidata.org/entity/Q159138	200951			ok_auto
Melilotus segetalis (Brot.) Ser.	2971032	2971032	Melilotus segetalis (Brot.) Ser.	Melilotus segetalis (Brot.) Ser.	2971032	accepted	Melilotus segetalis (Brot.) Ser.	861158	exact_match	Melilotus segetalis	http://www.wikidata.org/entity/Q15475496	861158			ok_auto
Melilotus altissimus Thuill.	2971042	2971042	Melilotus altissimus Thuill.	Melilotus altissimus Thuill.	2971042	accepted	Melilotus altissimus Thuill.	1155344	exact_match	Melilotus altissimus	http://www.wikidata.org/entity/Q159174	1155344			ok_auto
Melilotus italicus (L.) Lam.	2971064	2971064	Melilotus italicus (L.) Lam.	Melilotus italicus (L.) Lam.	2971064	accepted	Melilotus italicus (L.) Lam.	78528	exact_match	Melilotus italicus	http://www.wikidata.org/entity/Q15472870	78528			ok_auto
Melilotus wolgicus Poir.	2971068	2971068	Melilotus wolgicus Poir.	Melilotus wolgicus Poir.	2971068	accepted	Melilotus wolgicus Poir.	1632804	exact_match	Melilotus wolgicus	http://www.wikidata.org/entity/Q165012	1632804			ok_auto
Melilotus albus Medik.	2971095	2971095	Melilotus albus Medik.	Melilotus albus Medik.	2971095	accepted	Melilotus albus Medik.	47082	exact_match	Melilotus albus	http://www.wikidata.org/entity/Q158596	47082			ok_auto
Melilotus sulcatus Desf.	2971112	2971112	Melilotus sulcatus Desf.	Melilotus sulcatus Desf.	2971112	accepted	Melilotus sulcatus Desf.	861159	exact_match	Melilotus sulcatus	http://www.wikidata.org/entity/Q15477415	861159			ok_auto
Onobrychis montana DC.	2972610	2972610	Onobrychis montana DC.	Onobrychis montana DC.	2972610	accepted	Onobrychis montana DC.	47033	exact_match	Onobrychis montana	http://www.wikidata.org/entity/Q9340038	47033			ok_auto
Onobrychis arenaria (Kit.) DC.	2972841	2972841	Onobrychis arenaria (Kit.) DC.	Onobrychis arenaria (Kit.) DC.	2972841	accepted	Onobrychis arenaria (Kit.) DC.	83864	exact_match	Onobrychis arenaria	http://www.wikidata.org/entity/Q161303	83864			ok_auto
Albizia julibrissin Durazz.	2972983	2972983	Albizia julibrissin Durazz.	Albizia julibrissin Durazz.	2972983	accepted	Albizia julibrissin Durazz.	3813	exact_match	Albizia julibrissin	http://www.wikidata.org/entity/Q750307	3813			ok_auto
Vicia lutea L.	2974753	2974753	Vicia lutea L.	Vicia lutea L.	2974753	accepted	Vicia lutea L.	200970	exact_match	Vicia lutea	http://www.wikidata.org/entity/Q158451	200970			ok_auto
Vicia parviflora Cav.	2974776	2974776	Vicia parviflora Cav.	Vicia parviflora Cav.	2974776	accepted	Vicia parviflora Cav.	1053407	exact_match	Vicia parviflora	http://www.wikidata.org/entity/Q12200674	1053407			ok_auto
Vicia sepium L.	2974786	2974786	Vicia sepium L.	Vicia sepium L.	2974786	accepted	Vicia sepium L.	347188	exact_match	Vicia sepium	http://www.wikidata.org/entity/Q148570	347188			ok_auto
Vicia sylvatica L.	2974793	2974793	Vicia sylvatica L.	Vicia sylvatica L.	2974793	accepted	Vicia sylvatica L.	287755	exact_match	Vicia sylvatica	http://www.wikidata.org/entity/Q159755	287755			ok_auto
Vicia pannonica Crantz	2974811	2974811	Vicia pannonica Crantz	Vicia pannonica Crantz	2974811	accepted	Vicia pannonica Crantz	29753	exact_match	Vicia pannonica	http://www.wikidata.org/entity/Q159767	29753			ok_auto
Vicia striata M.Bieb.	2974813	2974811	Vicia pannonica Crantz	Vicia pannonica Crantz	2974811	accepted	Vicia pannonica Crantz	29753	exact_match	Vicia pannonica	http://www.wikidata.org/entity/Q159767	29753			ok_auto
Vicia faba L.	2974832	2974832	Vicia faba L.	Vicia faba L.	2974832	accepted	Vicia faba L.	3906	exact_match	Vicia faba	http://www.wikidata.org/entity/Q131342	3906			ok_auto
Vicia ervilia (L.) Willd.	2974887	2974887	Vicia ervilia (L.) Willd.	Vicia ervilia (L.) Willd.	2974887	accepted	Vicia ervilia (L.) Willd.	154498	exact_match	Vicia ervilia	http://www.wikidata.org/entity/Q163064	154498			ok_auto
Vicia grandiflora Scop.	2974901	2974901	Vicia grandiflora Scop.	Vicia grandiflora Scop.	2974901	accepted	Vicia grandiflora Scop.	200969	exact_match	Vicia grandiflora	http://www.wikidata.org/entity/Q161317	200969			ok_auto
Vicia glabrescens (W.D.J.Koch) Heimerl	2974923	2974921	Vicia villosa subsp. varia (Host) Corb.	Vicia glabrescens (W.D.J.Koch) Heimerl	2974923	synonym									no_match_incl_synonyms
Vicia dumetorum L.	2974946	2974946	Vicia dumetorum L.	Vicia dumetorum L.	2974946	accepted	Vicia dumetorum L.	287754	exact_match	Vicia dumetorum	http://www.wikidata.org/entity/Q161353	287754			ok_auto
Vicia disperma DC.	2974981	2974981	Vicia disperma DC.	Vicia disperma DC.	2974981	accepted	Vicia disperma DC.	471143	exact_match	Vicia disperma	http://www.wikidata.org/entity/Q15525745	471143			ok_auto
Vicia pisiformis L.	2974988	2974988	Vicia pisiformis L.	Vicia pisiformis L.	2974988	accepted	Vicia pisiformis L.	153960	exact_match	Vicia pisiformis	http://www.wikidata.org/entity/Q161329	153960			ok_auto
Vicia sativa L.	2975014	2975014	Vicia sativa L.	Vicia sativa L.	2975014	accepted	Vicia sativa L.	3908	exact_match	Vicia sativa	http://www.wikidata.org/entity/Q157071	3908	http://www.wikidata.org/entity/Q157071	2975014	ok_auto
Vicia cordata Wulfen ex Hoppe	2975031	8271282	Vicia sativa subsp. cordata (Wulfen ex Hoppe) Batt.	Vicia cordata Wulfen ex Hoppe	2975031	homotypic synonym					http://www.wikidata.org/entity/Q19796581				no_match_incl_synonyms
Vicia lathyroides L.	2975076	2975076	Vicia lathyroides L.	Vicia lathyroides L.	2975076	accepted	Vicia lathyroides L.	347192	exact_match	Vicia lathyroides	http://www.wikidata.org/entity/Q158525	347192			ok_auto
