dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Deschampsia rhenana Gremli	4142644	7226886	Deschampsia cespitosa subsp. cespitosa	Deschampsia sukatschewii (Popl.) Kom.	8134101	synonym	Deschampsia sukatschewii (Popl.) Roshev.	232322	author_mismatch	Deschampsia sukatschewii			http://www.wikidata.org/entity/Q30973771		possible_homonym
Deschampsia rhenana Gremli	4142644	7226886	Deschampsia cespitosa subsp. cespitosa	Deschampsia sukatschewii (Popl.) Roshev.	2703160	synonym	Deschampsia sukatschewii (Popl.) Roshev.	232322	exact_match	Deschampsia sukatschewii			http://www.wikidata.org/entity/Q30973771		other
Deschampsia media (Gouan) Roem. & Schult.	4143080	4143080	Deschampsia media (Gouan) Roem. & Schult.	Aira caryophyllea Bertol.	7845555	synonym	Aira caryophyllea	336211	noauthor	Aira caryophyllea			http://www.wikidata.org/entity/Q159058	7747216	possible_homonym
Puccinellia limosa (Schur) Holmb.	4147742	2704688	Puccinellia distans (Jacq.) Parl.	Atropis distans var. glauca Regel	5929121	synonym	Atropis distans var. glauca Regel, 1881	2990537	exact_match	Puccinellia glauca			http://www.wikidata.org/entity/Q15246259	4148397	gbif_verify_synonym
Puccinellia limosa (Schur) Holmb.	4147742	2704688	Puccinellia distans (Jacq.) Parl.	Puccinellia glauca (Regel) V.I.Krecz.	7540265	synonym	Puccinellia glauca (Regel) Drobow, 1941	2990537	author_mismatch	Puccinellia glauca			http://www.wikidata.org/entity/Q15246259	4148397	possible_homonym
Puccinellia limosa (Schur) Holmb.	4147742	2704688	Puccinellia distans (Jacq.) Parl.	Puccinellia glauca (Regel) V.I.Krecz. ex Drobov	4148397	synonym	Puccinellia glauca (Regel) Drobow, 1941	2990537	author_mismatch	Puccinellia glauca	http://www.wikidata.org/entity/Q15246259	2990537	http://www.wikidata.org/entity/Q15246259	4148397	wd_verify_authorship
Avena vilis Wallr.	4150261	2705297	Avena fatua L.	Avena hybrida Peterm. ex Reichenb.	2705291	synonym	Avena hybrida Peterm.	1892225	author_mismatch	Avena hybrida	http://www.wikidata.org/entity/Q21261673	1892225			wd_verify_authorship
Avena vilis Wallr.	4150261	2705297	Avena fatua L.	Avena pilosa Scop.	4152088	synonym	Avena pilosa (Roem. & Schult.) M.Bieb.	146534	author_mismatch	Avena eriantha			http://www.wikidata.org/entity/Q11066183	4154168	possible_homonym
Avena vilis Wallr.	4150261	2705297	Avena fatua L.	Avena sterilis Delile	8609452	homotypic synonym	Avena sterilis	83444	noauthor	Avena sterilis			http://www.wikidata.org/entity/Q1668559	2705286	possible_homonym
Avena vilis Wallr.	4150261	2705297	Avena fatua L.	Avena sterilis Delile ex Boiss.	7960932	synonym	Avena sterilis	83444	noauthor	Avena sterilis			http://www.wikidata.org/entity/Q1668559	2705286	possible_homonym
Eragrostis amurensis Prob.	4150485	4150485	Eragrostis amurensis Prob.	Eragrostis amurensis Prob.	4150485	accepted	Eragrostis amurensis Prob., 1981	2726466	exact_match	Eragrostis amurensis					other
Helictotrichon parlatorei (J.Woods) Pilg.	4152592	4152592	Helictotrichon parlatorei (J.Woods) Pilg.	Helictotrichon parlatorei (J.Woods) Pilg.	4152592	accepted	Helictotrichon parlatorei (Woods) Pilg.	106812	author_mismatch	Helictotrichon parlatorei	http://www.wikidata.org/entity/Q15517902	106812			wd_verify_authorship
Plantago strictissima L.	4155529	4155529	Plantago strictissima L.	Plantago halleri Rapin, 1827	8032734	synonym	Plantago helleri	2675937	fuzzy	Plantago helleri			http://www.wikidata.org/entity/Q17743697	3189699	other
Hylotelephium vulgare (Haw.) Holub	4201614	6441863	Hylotelephium telephium subsp. telephium	Anacampseros arguta Haw.	5690151	synonym	Anacampseros arguta Haw., 1821	91097	exact_match	Hylotelephium telephium	http://www.wikidata.org/entity/Q111976171		http://www.wikidata.org/entity/Q1327535	2985865	other
Hylotelephium vulgare (Haw.) Holub	4201614	6441863	Hylotelephium telephium subsp. telephium	Hylotelephium argutum (Haw.) Holub	7334650	synonym	Hylotelephium argutum (Haw.) Holub, 1979	91097	exact_match	Hylotelephium telephium	http://www.wikidata.org/entity/Q110859692		http://www.wikidata.org/entity/Q1327535	2985865	other
Hylotelephium vulgare (Haw.) Holub	4201614	6441863	Hylotelephium telephium subsp. telephium	Sedum telephium L.	8963946	homotypic synonym	Sedum telephium L., 1753	91097	exact_match	Hylotelephium telephium			http://www.wikidata.org/entity/Q1327535	2985865	gbif_verify_synonym
Hylotelephium vulgare (Haw.) Holub	4201614	6441863	Hylotelephium telephium subsp. telephium	Sedum telephium Willd.	5361997	homotypic synonym	Sedum telephium L., 1753	91097	author_mismatch	Hylotelephium telephium	http://www.wikidata.org/entity/Q13390371		http://www.wikidata.org/entity/Q1327535	2985865	possible_homonym
Hylotelephium vulgare (Haw.) Holub	4201614	6441863	Hylotelephium telephium subsp. telephium	Sedum telephium Willd. ex Ledeb.	9209165	synonym	Sedum telephium L., 1753	91097	author_mismatch	Hylotelephium telephium			http://www.wikidata.org/entity/Q1327535	2985865	possible_homonym
Phedimus kamtschaticus (Fisch. & C.A.Mey.) 't Hart	4201688	4201688	Phedimus kamtschaticus (Fisch. & C.A.Mey.) 't Hart	Phedimus kamtschaticus (Fisch. & C.A.Mey.) 't Hart	4201688	accepted	Phedimus kamtschaticus (Fisch.) 't Hart, 1995	91120	author_mismatch	Phedimus kamtschaticus	http://www.wikidata.org/entity/Q18121631	91120			wd_verify_authorship
Sempervivum ×angustifolium A.Kern.	4201747	4927964	Sempervivum ×fauconnettii Reut.	Sempervivum ×alatum Scheele	4201828	synonym	Sempervivum altum	1532444	fuzzy	Sempervivum altum			http://www.wikidata.org/entity/Q1705329	4201770	other
Senecio velenovskyi Borbás	4214667	9478396	Jacobaea grandidentata (Ledeb.) Vasjukov	Senecio arenarius M.Bieb.	8112754	heterotypic synonym	Senecio arenarius M.Bieb.	183622	exact_match	Senecio arenarius			http://www.wikidata.org/entity/Q15552877	3107717	gbif_verify_synonym
Senecio velenovskyi Borbás	4214667	9478396	Jacobaea grandidentata (Ledeb.) Vasjukov	Senecio arenarius M.Bieb. ex Besser	3107717	synonym	Senecio arenarius M.Bieb.	183622	author_mismatch	Senecio arenarius	http://www.wikidata.org/entity/Q15552877	183622	http://www.wikidata.org/entity/Q15552877	3107717	wd_verify_authorship
Tephroseris tenuifolia (Gaudin) Holub	4218462	4218462	Tephroseris tenuifolia (Gaudich.) Holub	Tephroseris tenuifolia (Gaudich.) Holub	4218462	accepted	Tephroseris tenuifolia (Gaudin) Holub, 1973	2663007	author_mismatch	Tephroseris tenuifolia	http://www.wikidata.org/entity/Q109616067	2663007			wd_verify_authorship
Doronicum willdenowii (Rouy) A.W.Hill	4230874	8340385	Doronicum plantagineum L.	Doronicum atlanticum (Chabert) Rouy	4231875	homotypic synonym	Doronicum atlanticum Rouy	118750	author_mismatch	Doronicum atlanticum					possible_homonym
Crepis setosa Haller fil.	4245384	4245384	Crepis setosa Hallier fil.	Crepis setosa Hallier fil.	4245384	accepted	Crepis setosa	268029	noauthor	Crepis setosa	http://www.wikidata.org/entity/Q894225	268029			wd_verify_authorship
Centaurea sadleriana Janka	4248705	6076544	Centaurea scabiosa subsp. sadleriana (Janka) Asch. & Graebn.	Centaurea scabiosa Sadler	8051801	heterotypic synonym	Centaurea scabiosa	145517	noauthor	Centaurea scabiosa			http://www.wikidata.org/entity/Q1569852	3127963	possible_homonym
Asplenium seelosii Leyb.	4256468	4256468	Asplenium seelosii Leyb.	Asplenium seelosii Leyb.	4256468	accepted	Asplenium seelosii Leybold	244006	author_mismatch	Asplenium seelosii	http://www.wikidata.org/entity/Q1236262	244006			wd_verify_authorship
Anaphalis margaritacea (L.) Benth.	4926336	4926336	Anaphalis margaritacea (L.) Benth.	Anaphalis margaritacea (L.) Benth.	4926336	accepted	Anaphalis margaritacea (L.) Benth. & Hook.f.	49045	author_mismatch	Anaphalis margaritacea	http://www.wikidata.org/entity/Q2365610	49045			wd_verify_authorship
Eranthis ×tubergenii Bowles	4927049	3033227	Eranthis hyemalis (L.) Salisb.	Eranthis tubergenii Bowles	4927049	synonym	Eranthis x tubergenii Bowles, 1924	1985965	exact_match	Eranthis x tubergenii					other
Thelypteris palustris Schott	5275316	5275316	Thelypteris palustris (Salisb.) Schott	Thelypteris palustris (Salisb.) Schott	5275316	accepted	Thelypteris palustris (A.Gray) Schott	29618	author_mismatch	Thelypteris palustris	http://www.wikidata.org/entity/Q958103	29618			wd_verify_authorship
Metasequoia glyptostroboides H.H.Hu & W.C.Cheng	5284231	5284231	Metasequoia glyptostroboides H.H.Hu & W.C.Cheng	Metasequoia glyptostroboides H.H.Hu & W.C.Cheng	5284231	accepted	Metasequoia glyptostroboides Hu & W.C.Cheng	3371	author_mismatch	Metasequoia glyptostroboides	http://www.wikidata.org/entity/Q156800	3371			wd_verify_authorship
Callitropsis nootkatensis (D.Don) D.P.Little	5284235	2683894	Xanthocyparis nootkatensis (D.Don) Farjon & Harder	Callitropsis nootkatensis (D.Don) D.P.Little	5284235	synonym	Callitropsis nootkatensis (D.Don) Oerst. ex D.P.Little, 2006	85954	author_mismatch	Callitropsis nootkatensis	http://www.wikidata.org/entity/Q23707222	85954			wd_verify_authorship
Cedrus atlantica (Endl.) Manetti ex Carriere	5284702	5284702	Cedrus atlantica (Endl.) Manetti ex Carriere	Cedrus atlantica (Endl.) Manetti ex Carriere	5284702	accepted	Cedrus atlantica (Endl.) G.Manetti ex Carriere	123597	author_mismatch	Cedrus atlantica	http://www.wikidata.org/entity/Q623489	123597			wd_verify_authorship
Picea sitchensis (Bong.) Carrière	5284827	5284827	Picea sitchensis (Bong.) Carrière	Picea sitchensis (Bong.) Carrière	5284827	accepted	Picea sitchensis	3332	noauthor	Picea sitchensis	http://www.wikidata.org/entity/Q147426	3332			wd_verify_authorship
Pinus uncinata Ramond ex DC.	5285332	5285332	Pinus uncinata Ramond ex DC.	Pinus uncinata Ramond ex DC.	5285332	accepted					http://www.wikidata.org/entity/Q149548	38864			other
Pinus mugo Turra	5285385	5285385	Pinus mugo Turra	Pinus mugo Turra	5285385	accepted	Pinus mugo	28528	noauthor	Pinus mugo	http://www.wikidata.org/entity/Q147475	28528			wd_verify_authorship
Pinus pinaster Aiton	5285565	5285565	Pinus pinaster Aiton	Pinus pinaster Aiton	5285565	accepted	Pinus pinaster	71647	noauthor	Pinus pinaster	http://www.wikidata.org/entity/Q271582	71647			wd_verify_authorship
Typha latifolia L.	5289423	5289423	Typha latifolia L.	Typha latifolia L.	5289423	accepted	Typha latifolia	4733	noauthor	Typha latifolia	http://www.wikidata.org/entity/Q147520	4733			wd_verify_authorship
Typha angustifolia L.	5289461	5289461	Typha angustifolia L.	Typha angustifolia L.	5289461	accepted	Typha angustifolia	59011	noauthor	Typha angustifolia	http://www.wikidata.org/entity/Q146572	59011			wd_verify_authorship
Vulpia bromoides (L.) Gray	5289598	5289598	Vulpia bromoides (L.) Gray	Vulpia bromoides (L.) Gray	5289598	accepted	Vulpia bromoides (L.) S.F.Gray	200278	author_mismatch	Festuca bromoides	http://www.wikidata.org/entity/Q977558				possible_homonym
Chloris barbata Sw.	5289612	5289612	Chloris barbata Sw.	Chloris barbata Sw.	5289612	accepted	Chloris barbata	167333	noauthor	Chloris barbata	http://www.wikidata.org/entity/Q10945043	167333			wd_verify_authorship
Setaria verticillata (L.) P.Beauv.	5289686	5289686	Setaria verticillata (L.) P.Beauv.	Setaria verticillata (L.) P.Beauv.	5289686	accepted	Setaria verticillata	149379	noauthor	Setaria verticillata	http://www.wikidata.org/entity/Q159975	149379			wd_verify_authorship
Aegilops geniculata Roth	5289781	5289781	Aegilops geniculata Roth	Aegilops geniculata Roth	5289781	accepted	Aegilops geniculata	130459	noauthor	Aegilops geniculata	http://www.wikidata.org/entity/Q2701568	130459			wd_verify_authorship
Elymus pungens (Pers.) Melderis	5289896	5289896	Elymus pungens (Pers.) Melderis	Elymus pungens (Pers.) Melderis	5289896	accepted	Elymus pungens	2876765	noauthor	Elymus pungens	http://www.wikidata.org/entity/Q68603329	2876765			wd_verify_authorship
Elymus hispidus (Opiz) Melderis	5289902	4932599	Thinopyrum intermedium subsp. intermedium	Elymus hispidus (Opiz) Melderis	5289902	synonym	Elymus hispidus (Opiz) Melderis, 1978	85679	exact_match	Thinopyrum intermedium	http://www.wikidata.org/entity/Q15510647		http://www.wikidata.org/entity/Q7784629	2704161	other
Spartina pectinata Bosc ex Link	5290030	9592414	Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela	Spartina pectinata Bosc ex Link	5290030	synonym	Spartina pectinata Link	65991	author_mismatch	Sporobolus michauxianus	http://www.wikidata.org/entity/Q978311				possible_homonym
Spartina ×townsendii H.Groves & J.Groves	5290034	9393876	Sporobolus townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela	Sporobolus townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela	9393876	accepted	Sporobolus x townsendii	198504	noauthor	Sporobolus x townsendii	http://www.wikidata.org/entity/Q50346691				possible_homonym
Alopecurus aequalis Sobol.	5290083	5290083	Alopecurus aequalis Sobol.	Alopecurus aequalis Sobol.	5290083	accepted	Alopecurus aequalis	114194	noauthor	Alopecurus aequalis	http://www.wikidata.org/entity/Q159010	114194			wd_verify_authorship
Alopecurus myosuroides Huds.	5290097	5290097	Alopecurus myosuroides Huds.	Alopecurus myosuroides Huds.	5290097	accepted	Alopecurus myosuroides	81473	noauthor	Alopecurus myosuroides	http://www.wikidata.org/entity/Q158109	81473			wd_verify_authorship
Brachypodium phoenicoides (L.) Roem. & Schult.	5290144	5290144	Brachypodium phoenicoides (L.) Roem. & Schult.	Brachypodium phoenicoides (L.) Roem. & Schult.	5290144	accepted	Brachypodium phoenicoides (L.) P.Beauv. ex Roem. & Schult.	65973	author_mismatch	Brachypodium phoenicoides	http://www.wikidata.org/entity/Q15290918	65973			wd_verify_authorship
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris biliottii Foster	5298092	synonym	Iris x biliottii Foster, 1887	2050664	exact_match	Iris x biliottii					other
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris croatica Horvat & M.D.Horvat	7910885	synonym	Iris croatica Horvat & M.D.Horvat, 1962	2750826	exact_match	Iris croatica			http://www.wikidata.org/entity/Q6070345	5298093	gbif_verify_synonym
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris croatica Prodan	5298093	synonym	Iris croatica	2750826	noauthor	Iris croatica	http://www.wikidata.org/entity/Q6070345	2750826	http://www.wikidata.org/entity/Q6070345	5298093	wd_verify_authorship
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris nepalensis Wall. ex Lindl.	7393208	synonym	Iris x nepalensis Wall. ex Lindl., 1824, non Iris nepalensis D.Don, 1825	34205	exact_match	Iris germanica			http://www.wikidata.org/entity/Q161734	5298069	gbif_verify_synonym
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris nepalensis Wall., 1924	8218748	synonym	Iris x nepalensis Wall. ex Lindl., 1824, non Iris nepalensis D.Don, 1825	34205	author_mismatch	Iris germanica			http://www.wikidata.org/entity/Q161734	5298069	possible_homonym
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris pallida Ten.	7481938	heterotypic synonym	Iris pallida	29817	noauthor	Iris pallida			http://www.wikidata.org/entity/Q161347	5298086	possible_homonym
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris rothschildii Degen	5298107	synonym	Iris x rothschildii	2750921	noauthor	Iris x rothschildii					possible_homonym
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris xgermanica L.	8515613	synonym	Iris germanica L., 1753	34205	fuzzy	Iris germanica			http://www.wikidata.org/entity/Q161734	5298069	other
Iris ×sambucina L.	5298101	5298069	Iris germanica L.	Iris ×latifolia Gilib.	8070210	synonym	Iris latifolia	889463	noauthor	Iris latifolia			http://www.wikidata.org/entity/Q602460	5297960	possible_homonym
Iris sanguinea Hornem.	5298821	5298821	Iris sanguinea Donn ex Hornem.	Iris sanguinea Donn ex Hornem.	5298821	accepted	Iris sanguinea Hornem., 1813	198824	author_mismatch	Iris sanguinea	http://www.wikidata.org/entity/Q907937	198824			wd_verify_authorship
Lloydia serotina (L.) Rchb.	5299763	5299766	Gagea serotina (L.) Ker Gawl.	Lloydia serotina (L.) Rchb.	5299763	homotypic synonym	Lloydia serotina (L.) Rchb	59080	author_mismatch	Gagea serotina	http://www.wikidata.org/entity/Q15545197				possible_homonym
Gagea fragifera (Vill.) E.Bayer & G.López	5300170	5300170	Gagea fragifera (Vill.) E.Bayer & G.López	Gagea fragifera (Vill.) E.Bayer & G.López	5300170	accepted	Gagea fragifera (Vill.) E.Bayer & G.Lopez	391250	author_mismatch	Gagea fragifera	http://www.wikidata.org/entity/Q160980	391250			wd_verify_authorship
Potamogeton gramineus L.	5301183	5301183	Potamogeton gramineus L.	Potamogeton gramineus L.	5301183	accepted	Potamogeton gramineus	55319	noauthor	Potamogeton gramineus	http://www.wikidata.org/entity/Q3206251	55319			wd_verify_authorship
Epipactis albensis Nováková & Rydlo	5318941	5318941	Epipactis albensis Nováková & Rydlo	Epipactis albensis Nováková & Rydlo	5318941	accepted	Epipactis albensis Novakova & Rydlo	214676	author_mismatch	Epipactis albensis	http://www.wikidata.org/entity/Q980050	214676			wd_verify_authorship
Caldesia parnassifolia (Bassi) Parl.	5329163	5329163	Caldesia parnassifolia (Bassi) Parl.	Caldesia parnassifolia (Bassi) Parl.	5329163	accepted	Caldesia parnassifolia (L.) Parl.	217073	author_mismatch	Caldesia parnassifolia	http://www.wikidata.org/entity/Q3269660	217073			wd_verify_authorship
Wolffia arrhiza (L.) Horkel ex Wimm.	5330092	5330092	Wolffia arrhiza (L.) Horkel ex Wimm.	Wolffia arrhiza (L.) Horkel ex Wimm.	5330092	accepted	Wolffia arrhiza	161111	noauthor	Wolffia arrhiza	http://www.wikidata.org/entity/Q159100	161111			wd_verify_authorship
Viola kitaibeliana Schult.	5331342	5331342	Viola kitaibeliana Schult.	Viola kitaibeliana Schult.	5331342	accepted	Viola kitaibeliana Roem. & Schult.	214046	author_mismatch	Viola kitaibeliana	http://www.wikidata.org/entity/Q2878084	214046			wd_verify_authorship
Betula pendula Roth	5331916	5331916	Betula pendula Roth	Betula pendula Roth	5331916	accepted	Betula pendula	3505	noauthor	Betula pendula	http://www.wikidata.org/entity/Q156895	3505			wd_verify_authorship
Glaucium corniculatum (L.) Rudolph	5334188	5334188	Glaucium corniculatum (L.) Rudolph	Glaucium corniculatum (L.) Rudolph	5334188	accepted	Glaucium corniculatum (L.) Curtis	1533087	author_mismatch	Glaucium corniculatum	http://www.wikidata.org/entity/Q159368	1533087			wd_verify_authorship
Lonicera involucrata (Richards.) Banks ex Spreng.	5334253	5334253	Lonicera involucrata (Richards.) Banks ex Spreng.	Lonicera involucrata (Richards.) Banks ex Spreng.	5334253	accepted	Lonicera involucrata (Richardson) Banks ex Spreng.	134521	author_mismatch	Lonicera involucrata	http://www.wikidata.org/entity/Q785106	134521			wd_verify_authorship
Myosotis sylvatica Ehrh. ex Hoffm.	5341175	5341175	Myosotis sylvatica Ehrh. ex Hoffm.	Myosotis sylvatica Ehrh. ex Hoffm.	5341175	accepted	Myosotis sylvatica Hoffm., 1791	192364	author_mismatch	Myosotis sylvatica	http://www.wikidata.org/entity/Q149464	192364			wd_verify_authorship
Myosotis discolor Pers.	5341177	5341177	Myosotis discolor Pers.	Myosotis discolor Pers.	5341177	accepted	Myosotis discolor Pers. ex Murray	192349	author_mismatch	Myosotis discolor	http://www.wikidata.org/entity/Q475545	192349			wd_verify_authorship
Myosotis scorpioides L.	5341184	5341184	Myosotis scorpioides L.	Myosotis scorpioides L.	5341184	accepted	Myosotis scorpioides	519065	noauthor	Myosotis scorpioides	http://www.wikidata.org/entity/Q147165	519065			wd_verify_authorship
Nepeta racemosa Lam.	5341497	5341497	Nepeta racemosa Lam.	Nepeta racemosa Lam.	5341497	accepted	Nepeta racemosa	54731	noauthor	Nepeta racemosa	http://www.wikidata.org/entity/Q2319755	54731			wd_verify_authorship
Lallemantia peltata (L.) Fisch. & C.A.Mey.	5341502	5341502	Lallemantia peltata (L.) Fisch. & C.A.Mey.	Lallemantia peltata (L.) Fisch. & C.A.Mey.	5341502	accepted	Lallemantia peltata Fisch. & C.A.Mey.	180014	author_mismatch	Lallemantia peltata	http://www.wikidata.org/entity/Q2235405	180014			wd_verify_authorship
Physalis pubescens L.	5341819	5341819	Physalis pubescens L.	Physalis pubescens L.	5341819	accepted	Physalis pubescens	300354	noauthor	Physalis pubescens	http://www.wikidata.org/entity/Q293302	300354			wd_verify_authorship
Astragalus galegiformis L.	5347136	5347136	Astragalus galegiformis L.	Astragalus malacophyllus G.Don	8443588	synonym	Astragalus malacophyllus	702092	noauthor	Astragalus malacophyllus			http://www.wikidata.org/entity/Q65486546		possible_homonym
Phaseolus coccineus L.	5350466	5350466	Phaseolus coccineus L.	Phaseolus coccineus L.	5350466	accepted	Phaseolus coccineus	3886	noauthor	Phaseolus coccineus	http://www.wikidata.org/entity/Q159753	3886			wd_verify_authorship
Robinia viscosa Michx. ex Vent.	5352245	5352245	Robinia viscosa Michx. ex Vent.	Robinia viscosa Michx. ex Vent.	5352245	accepted	Robinia viscosa Vent.	168547	author_mismatch	Robinia viscosa	http://www.wikidata.org/entity/Q159627	168547			wd_verify_authorship
Chamaecytisus albus (Hacq.) Rothm.	5354695	5354695	Chamaecytisus albus (Hacq.) Rothm.	Cytisus prolifer Kit.	7455755	synonym	Cytisus proliferus L.f., 1782	49805	fuzzy	Chamaecytisus prolifer			http://www.wikidata.org/entity/Q15528472	7344665	other
Laburnum anagyroides Medik.	5356345	5356345	Laburnum anagyroides Medik.	Laburnum anagyroides Medik.	5356345	accepted	Laburnum anagyroides	49828	noauthor	Laburnum anagyroides	http://www.wikidata.org/entity/Q147939	49828			wd_verify_authorship
Lathyrus linifolius (Reichard) Bässler	5356393	5356393	Lathyrus linifolius (Reichard) Bässler	Lathyrus linifolius (Reichard) Bässler	5356393	accepted	Lathyrus linifolius (Reich.) Bassler	313096	author_mismatch	Lathyrus linifolius	http://www.wikidata.org/entity/Q158866	313096			wd_verify_authorship
Lathyrus laevigatus (Waldst. & Kit.) Gren.	5356505	5356505	Lathyrus laevigatus (Waldst. & Kit.) Gren.	Lathyrus laevigatus (Waldst. & Kit.) Gren.	5356505	accepted	Lathyrus laevigatus (Waldst. & Kit.) Kit.	313093	author_mismatch	Lathyrus laevigatus	http://www.wikidata.org/entity/Q3496345	313093			wd_verify_authorship
Lathyrus filiformis (Lam.) J.Gay	5356627	5356627	Lathyrus filiformis (Lam.) J.Gay	Lathyrus filiformis (Lam.) J.Gay	5356627	accepted	Lathyrus filiformis (Lam.) Gay	313084	author_mismatch	Lathyrus filiformis	http://www.wikidata.org/entity/Q15471280	313084			wd_verify_authorship
Lathyrus bauhini P.A.Genty	5356666	5356666	Lathyrus bauhini P.A.Genty	Lathyrus bauhini P.A.Genty	5356666	accepted	Lathyrus bauhinii P.A.Genty	404239	fuzzy	Lathyrus bauhinii	http://www.wikidata.org/entity/Q85189939	404239			other
Lotus tetragonolobus L.	5356862	5356862	Lotus tetragonolobus L.	Lotus tetragonolobus L.	5356862	accepted	Lotus tetragonolobus	3868	noauthor	Lotus tetragonolobus	http://www.wikidata.org/entity/Q160889	3868			wd_verify_authorship
Ornithopus perpusillus L.	5358256	5358256	Ornithopus perpusillus L.	Ornithopus perpusillus L.	5358256	accepted	Ornithopus perpusillus	181291	noauthor	Ornithopus perpusillus	http://www.wikidata.org/entity/Q159197	181291			wd_verify_authorship
Ornithopus pinnatus (Mill.) Druce	5358260	5358260	Ornithopus pinnatus (Mill.) Druce	Ornithopus pinnatus (Mill.) Druce	5358260	accepted	Ornithopus pinnatus	237897	noauthor	Ornithopus pinnatus	http://www.wikidata.org/entity/Q15538770	237897			wd_verify_authorship
Ornithopus compressus L.	5358265	5358265	Ornithopus compressus L.	Ornithopus compressus L.	5358265	accepted	Ornithopus compressus	100160	noauthor	Ornithopus compressus	http://www.wikidata.org/entity/Q6053198	100160			wd_verify_authorship
Ornithopus sativus Brot.	5358266	5358266	Ornithopus sativus Brot.	Ornithopus sativus Brot.	5358266	accepted	Ornithopus sativus	181292	noauthor	Ornithopus sativus	http://www.wikidata.org/entity/Q2311780	181292			wd_verify_authorship
Trigonella gladiata Steven ex M.Bieb.	5360432	5360432	Trigonella gladiata Steven ex M.Bieb.	Trigonella gladiata Steven ex M.Bieb.	5360432	accepted	Trigonella gladiata Steven, 1808	97048	author_mismatch	Trigonella gladiata	http://www.wikidata.org/entity/Q789069	97048			wd_verify_authorship
Myriophyllum brasiliense Cambess.	5361786	5361785	Myriophyllum aquaticum (Vell.) Verdc.	Myriophyllum mattogrossense Hoehne	5555328	synonym	Myriophyllum mattogrossense Hoehne	434562	exact_match	Myriophyllum mattogrossense					other
Ulmus glabra Huds.	5361866	5361866	Ulmus glabra Huds.	Ulmus glabra Huds.	5361866	accepted	Ulmus glabra	172265	noauthor	Ulmus glabra	http://www.wikidata.org/entity/Q147498	172265			wd_verify_authorship
Morus alba L.	5361889	5361889	Morus alba L.	Morus alba L.	5361889	accepted	Morus alba	3498	noauthor	Morus alba	http://www.wikidata.org/entity/Q157307	3498			wd_verify_authorship
Sedum rupestre L.	5362043	7334609	Petrosedum rupestre subsp. rupestre	Sedum rupestre L.	5362043	heterotypic synonym	Sedum rupestre L., 1753	2726408	exact_match	Petrosedum rupestre	http://www.wikidata.org/entity/Q158943	91145			wd_update_ncbi_taxonid
Pyrus communis L.	5362573	5362573	Pyrus communis L.	Pyrus communis L.	5362573	accepted	Pyrus communis	23211	noauthor	Pyrus communis	http://www.wikidata.org/entity/Q146281	23211			wd_verify_authorship
Photinia villosa (Thunb.) DC.	5363819	8356787	Pourthiaea villosa (Thunb.) Decne.	Photinia villosa (Thunb.) DC.	5363819	homotypic synonym	Photinia villosa (Thunb.) DC., 1825	193308	exact_match	Pourthiaea villosa	http://www.wikidata.org/entity/Q11126644		http://www.wikidata.org/entity/Q104411168		other
Potentilla anglica Laich.	5365283	5365283	Potentilla anglica Laich.	Potentilla anglica Laich.	5365283	accepted	Potentilla anglica Laichard.	660070	author_mismatch	Potentilla anglica	http://www.wikidata.org/entity/Q160481	660070			wd_verify_authorship
Potentilla collina Wibel	5365440	5365440	Potentilla collina Wibel	Potentilla collina Wibel	5365440	accepted	Potentilla collina Wibel.	667240	author_mismatch	Potentilla collina	http://www.wikidata.org/entity/Q6083579	667240			wd_verify_authorship
Potentilla indica (Andr.) Wolf	5365717	5365717	Potentilla indica (Andr.) Wolf	Potentilla indica (Andr.) Wolf	5365717	accepted	Potentilla indica (Andrews) Th.Wolf	13044	author_mismatch	Potentilla indica	http://www.wikidata.org/entity/Q162878	13044			wd_verify_authorship
Potentilla inclinata Vill.	5365888	5365888	Potentilla inclinata Vill.	Potentilla inclinata Vill.	5365888	accepted	Potentilla inclinata	516013	noauthor	Potentilla inclinata	http://www.wikidata.org/entity/Q163158	516013	http://www.wikidata.org/entity/Q163158	5365888	wd_verify_authorship
Potentilla atrosanguinea Lodd. ex D.Don	5366332	5365494	Potentilla argyrophylla var. atrosanguinea (Lodd.) Hook.fil.	Potentilla atrosanguinea Lodd. ex D.Don	5366332	synonym	Potentilla atrosanguinea Lodd. et al.	487759	author_mismatch	Potentilla atrosanguinea	http://www.wikidata.org/entity/Q6083575	487759			wd_verify_authorship
